SKU,Last_Sale_Date,Category,Monetary,Quantity,Frequency,Recency,Segment,Segment_Name
PJNE3607-KR-6XL,2022-06-28,kurta,10484.0,14,14,2,0,Dormant/Low-Performer
PSET043-KR-NP-4XL,2022-05-23,Set,3785.0,3,3,38,0,Dormant/Low-Performer
PSET043-KR-NP-5XL,2022-06-09,Set,6394.0,5,5,21,0,Dormant/Low-Performer
PSET043-KR-NP-6XL,2022-06-29,Set,9125.0,6,6,1,0,Dormant/Low-Performer
PSET058-KR-NP-4XL,2022-06-17,Set,4846.0,5,5,13,0,Dormant/Low-Performer
PSET058-KR-NP-5XL,2022-04-01,Set,871.0,1,1,90,0,Dormant/Low-Performer
PSET264-KR-NP-4XL,2022-06-25,Set,27732.0,23,23,5,0,Dormant/Low-Performer
PSET264-KR-NP-5XL,2022-06-27,Set,32587.0,27,27,3,0,Dormant/Low-Performer
PSET264-KR-NP-6XL,2022-06-28,Set,48624.0,39,39,2,0,Dormant/Low-Performer
PSET268-KR-NP-4XL,2022-06-20,Set,20094.0,15,15,10,0,Dormant/Low-Performer
PSET268-KR-NP-5XL,2022-06-27,Set,27837.0,23,23,3,0,Dormant/Low-Performer
PSET268-KR-NP-6XL,2022-06-26,Set,31453.0,25,25,4,0,Dormant/Low-Performer
SAR023,2022-04-08,Saree,790.0,1,1,83,0,Dormant/Low-Performer
SAR024,2022-04-10,Saree,1580.0,2,2,81,0,Dormant/Low-Performer
SAR025,2022-05-05,Saree,772.0,1,1,56,0,Dormant/Low-Performer
SAR026,2022-04-03,Saree,790.0,1,1,88,0,Dormant/Low-Performer
SAR027,2022-06-23,Saree,1977.0,3,3,7,0,Dormant/Low-Performer
SAR028,2022-06-24,Saree,659.0,1,1,6,0,Dormant/Low-Performer
SAR029,2022-06-15,Saree,1966.0,3,3,15,0,Dormant/Low-Performer
SAR030,2022-06-09,Saree,898.0,1,1,21,0,Dormant/Low-Performer
SAR032,2022-05-13,Saree,772.0,1,1,48,0,Dormant/Low-Performer
SAR034,2022-06-12,Saree,1562.0,2,2,18,0,Dormant/Low-Performer
SAR036,2022-06-14,Saree,2211.0,3,3,16,0,Dormant/Low-Performer
SAR037,2022-06-10,Saree,1735.0,2,2,20,0,Dormant/Low-Performer
SAR039,2022-05-05,Saree,956.0,1,1,56,0,Dormant/Low-Performer
SAR040,2022-04-30,Saree,1978.0,2,2,61,0,Dormant/Low-Performer
SAR041,2022-04-21,Saree,989.0,1,1,70,0,Dormant/Low-Performer
SAR042,2022-04-24,Saree,989.0,1,1,67,0,Dormant/Low-Performer
SAR046,2022-05-05,Saree,667.0,1,1,56,0,Dormant/Low-Performer
SAR048,2022-05-08,Saree,1750.0,3,3,53,0,Dormant/Low-Performer
SAR049,2022-04-03,Saree,598.0,1,1,88,0,Dormant/Low-Performer
SAR051,2022-05-11,Saree,1784.0,2,2,50,0,Dormant/Low-Performer
SAR053,2022-05-04,Saree,1798.0,2,2,57,0,Dormant/Low-Performer
SAR056,2022-05-04,Saree,790.0,1,1,57,0,Dormant/Low-Performer
SAR059,2022-06-11,Saree,885.0,1,1,19,0,Dormant/Low-Performer
SAR061,2022-06-17,Saree,2669.0,3,3,13,0,Dormant/Low-Performer
SAR062,2022-05-28,Saree,5337.0,6,5,33,0,Dormant/Low-Performer
SAR066,2022-06-28,Saree,2053.0,3,3,2,0,Dormant/Low-Performer
SAR068,2022-05-21,Saree,2683.0,3,3,40,0,Dormant/Low-Performer
SAR069,2022-06-13,Saree,10556.0,12,12,17,0,Dormant/Low-Performer
SAR070,2022-06-25,Saree,3554.0,4,4,5,0,Dormant/Low-Performer
SAR071,2022-04-20,Saree,899.0,1,1,71,0,Dormant/Low-Performer
SAR076,2022-05-18,Saree,920.0,1,1,43,0,Dormant/Low-Performer
SAR091,2022-05-03,Saree,1126.0,2,2,58,0,Dormant/Low-Performer
SAR092,2022-04-20,Saree,1126.0,2,2,71,0,Dormant/Low-Performer
SAR096,2022-04-09,Saree,648.0,1,1,82,0,Dormant/Low-Performer
SAR097,2022-05-03,Saree,648.0,1,1,58,0,Dormant/Low-Performer
SAR098,2022-04-16,Saree,648.0,1,1,75,0,Dormant/Low-Performer
SAR100,2022-04-16,Saree,563.0,1,1,75,0,Dormant/Low-Performer
SAR101,2022-05-12,Saree,616.0,1,1,49,0,Dormant/Low-Performer
SAR102,2022-05-01,Saree,563.0,1,1,60,0,Dormant/Low-Performer
SAR107,2022-04-07,Saree,563.0,1,1,84,0,Dormant/Low-Performer
SAR108,2022-04-15,Saree,563.0,1,1,76,0,Dormant/Low-Performer
SAR109,2022-04-03,Saree,563.0,1,1,88,0,Dormant/Low-Performer
SAR110,2022-05-05,Saree,1179.0,2,2,56,0,Dormant/Low-Performer
SAR112,2022-06-04,Saree,1988.0,2,2,26,0,Dormant/Low-Performer
SAR113,2022-06-05,Saree,948.0,1,1,25,0,Dormant/Low-Performer
SAR114,2022-04-30,Saree,1240.0,2,2,61,0,Dormant/Low-Performer
SAR130,2022-05-03,Saree,819.0,1,1,58,0,Dormant/Low-Performer
SAR132,2022-04-03,Saree,648.0,1,1,88,0,Dormant/Low-Performer
SAR134,2022-05-05,Saree,720.0,1,1,56,0,Dormant/Low-Performer
SAR135,2022-05-29,Saree,3376.0,5,3,32,0,Dormant/Low-Performer
SAR136,2022-05-27,Saree,1510.0,2,2,34,0,Dormant/Low-Performer
SAR137,2022-06-02,Saree,3984.0,6,5,28,0,Dormant/Low-Performer
SAR138,2022-04-25,Saree,1498.0,2,2,66,0,Dormant/Low-Performer
SAR140,2022-04-24,Saree,749.0,1,1,67,0,Dormant/Low-Performer
SAR148,2022-06-12,Saree,756.0,1,1,18,0,Dormant/Low-Performer
SAR149,2022-05-06,Saree,756.0,1,1,55,0,Dormant/Low-Performer
SAR152,2022-06-15,Saree,4104.0,6,6,15,0,Dormant/Low-Performer
SAR154,2022-05-26,Saree,756.0,1,1,35,0,Dormant/Low-Performer
SAR159,2022-06-05,Saree,1049.0,1,1,25,0,Dormant/Low-Performer
SAR163,2022-06-22,Saree,1483.0,2,2,8,0,Dormant/Low-Performer
SAR165,2022-04-16,Saree,809.0,1,1,75,0,Dormant/Low-Performer
SAR173,2022-04-28,Saree,1498.0,2,2,63,0,Dormant/Low-Performer
SAR174,2022-05-25,Saree,1364.0,2,2,36,0,Dormant/Low-Performer
SAR181,2022-06-05,Saree,1747.0,2,2,25,0,Dormant/Low-Performer
SET003-KR-NP-A-S,2022-05-25,Set,844.0,1,1,36,0,Dormant/Low-Performer
SET003-KR-NP-A-XXL,2022-06-27,Set,844.0,1,1,3,0,Dormant/Low-Performer
SET004-KR-SP-A-M,2022-04-06,Set,1358.0,2,2,85,0,Dormant/Low-Performer
SET004-KR-SP-A-S,2022-06-07,Set,3380.0,5,5,23,0,Dormant/Low-Performer
SET004-KR-SP-A-XL,2022-06-09,Set,2016.0,3,3,21,0,Dormant/Low-Performer
SET004-KR-SP-A-XS,2022-06-15,Set,1956.0,3,3,15,0,Dormant/Low-Performer
SET004-KR-SP-A-XXL,2022-04-06,Set,682.0,1,1,85,0,Dormant/Low-Performer
SET004-KR-SP-A-XXXL,2022-05-05,Set,6849.0,10,10,56,0,Dormant/Low-Performer
SET004-KR-SP-M,2022-05-31,Set,3491.0,5,5,30,0,Dormant/Low-Performer
SET004-KR-SP-S,2022-04-27,Set,682.0,1,1,64,0,Dormant/Low-Performer
SET004-KR-SP-XL,2022-04-11,Set,1364.0,2,2,80,0,Dormant/Low-Performer
SET004-KR-SP-XXL,2022-06-11,Set,1363.0,2,2,19,0,Dormant/Low-Performer
SET004-KR-SP-XXXL,2022-04-12,Set,1358.0,2,2,79,0,Dormant/Low-Performer
SET014-KR-PP-A-L,2022-05-04,Set,1636.0,2,2,57,0,Dormant/Low-Performer
SET014-KR-PP-A-M,2022-04-29,Set,2454.0,3,3,62,0,Dormant/Low-Performer
SET014-KR-PP-A-S,2022-05-16,Set,819.0,1,1,45,0,Dormant/Low-Performer
SET014-KR-PP-A-XL,2022-06-09,Set,1601.0,2,2,21,0,Dormant/Low-Performer
SET014-KR-PP-A-XS,2022-06-18,Set,783.0,1,1,12,0,Dormant/Low-Performer
SET014-KR-PP-A-XXL,2022-04-29,Set,818.0,1,1,62,0,Dormant/Low-Performer
SET014-KR-PP-A-XXXL,2022-05-12,Set,2456.0,3,3,49,0,Dormant/Low-Performer
SET014-KR-PP-L,2022-06-28,Set,4056.0,5,5,2,0,Dormant/Low-Performer
SET014-KR-PP-M,2022-06-19,Set,6347.0,8,8,11,0,Dormant/Low-Performer
SET014-KR-PP-S,2022-06-19,Set,3145.0,4,4,11,0,Dormant/Low-Performer
SET014-KR-PP-XL,2022-06-24,Set,15987.0,20,20,6,0,Dormant/Low-Performer
SET014-KR-PP-XS,2022-06-08,Set,3239.0,4,4,22,0,Dormant/Low-Performer
SET014-KR-PP-XXL,2022-06-27,Set,22376.0,28,28,3,0,Dormant/Low-Performer
SET014-KR-PP-XXXL,2022-05-11,Set,4091.0,5,5,50,0,Dormant/Low-Performer
SET019-KR-PP-A-S,2022-06-27,Set,844.0,1,1,3,0,Dormant/Low-Performer
SET022-KR-SP-A-XXL,2022-06-24,Set,723.0,1,1,6,0,Dormant/Low-Performer
SET024-KR-SP-A-M,2022-04-10,kurta,631.0,1,1,81,0,Dormant/Low-Performer
SET025-KR-SP-A-XS,2022-05-28,Set,604.0,1,1,33,0,Dormant/Low-Performer
SET026-KR-PP-A-XS,2022-05-07,Set,499.0,1,1,54,0,Dormant/Low-Performer
SET034-KR-NP-S,2022-05-26,Set,522.0,1,1,35,0,Dormant/Low-Performer
SET034-KR-NP-XL,2022-04-17,Set,545.0,1,1,74,0,Dormant/Low-Performer
SET034-KR-NP-XXL,2022-05-26,Set,1067.0,2,2,35,0,Dormant/Low-Performer
SET034-KR-NP-XXXL,2022-05-25,Set,1633.0,3,3,36,0,Dormant/Low-Performer
SET036-KR-NP-XXXL,2022-05-22,Set,383.0,1,1,39,0,Dormant/Low-Performer
SET037-KR-NP-L,2022-04-04,Set,1134.0,2,2,87,0,Dormant/Low-Performer
SET037-KR-NP-M,2022-04-02,Set,567.0,1,1,89,0,Dormant/Low-Performer
SET037-KR-NP-S,2022-05-03,Set,2358.0,4,4,58,0,Dormant/Low-Performer
SET037-KR-NP-XL,2022-06-23,Set,4806.0,8,8,7,0,Dormant/Low-Performer
SET037-KR-NP-XXL,2022-05-17,Set,1224.0,2,2,44,0,Dormant/Low-Performer
SET037-KR-NP-XXXL,2022-05-27,Set,4896.0,8,8,34,0,Dormant/Low-Performer
SET038-KR-PP-L,2022-06-23,Set,4516.0,8,8,7,0,Dormant/Low-Performer
SET038-KR-PP-M,2022-06-07,Set,2837.0,5,5,23,0,Dormant/Low-Performer
SET038-KR-PP-S,2022-06-05,Set,2287.0,4,4,25,0,Dormant/Low-Performer
SET038-KR-PP-XL,2022-04-16,Set,1158.0,2,2,75,0,Dormant/Low-Performer
SET038-KR-PP-XS,2022-06-22,Set,2273.0,4,4,8,0,Dormant/Low-Performer
SET038-KR-PP-XXL,2022-06-19,Set,6326.0,11,11,11,0,Dormant/Low-Performer
SET038-KR-PP-XXXL,2022-04-16,Set,1158.0,2,2,75,0,Dormant/Low-Performer
SET043-KR-NP-L,2022-05-17,Set,15920.0,17,17,44,0,Dormant/Low-Performer
SET043-KR-NP-M,2022-06-06,Set,5461.0,6,6,24,0,Dormant/Low-Performer
SET043-KR-NP-S,2022-06-11,Set,5579.0,6,6,19,0,Dormant/Low-Performer
SET043-KR-NP-XL,2022-06-05,Set,4746.0,5,5,25,0,Dormant/Low-Performer
SET043-KR-NP-XS,2022-06-21,Set,2847.0,3,3,9,0,Dormant/Low-Performer
SET043-KR-NP-XXXL,2022-06-27,Set,4845.0,5,5,3,0,Dormant/Low-Performer
SET044-KR-NP-L,2022-06-20,Set,20178.0,34,34,10,0,Dormant/Low-Performer
SET044-KR-NP-M,2022-06-18,Set,18132.0,31,30,12,0,Dormant/Low-Performer
SET044-KR-NP-S,2022-06-29,Set,15422.0,26,24,1,0,Dormant/Low-Performer
SET044-KR-NP-XL,2022-06-26,Set,28484.0,47,47,4,0,Dormant/Low-Performer
SET044-KR-NP-XS,2022-06-22,Set,9110.0,15,15,8,0,Dormant/Low-Performer
SET044-KR-NP-XXL,2022-06-05,Set,12852.0,21,21,25,0,Dormant/Low-Performer
SET044-KR-NP-XXXL,2022-06-29,Set,9792.0,16,16,1,0,Dormant/Low-Performer
SET045-KR-NP-M,2022-06-01,Set,639.0,1,1,29,0,Dormant/Low-Performer
SET048-KR-NP-L,2022-06-12,Set,9015.0,14,14,18,0,Dormant/Low-Performer
SET048-KR-NP-M,2022-06-26,Set,17365.0,27,27,4,0,Dormant/Low-Performer
SET048-KR-NP-S,2022-06-28,Set,9657.0,15,14,2,0,Dormant/Low-Performer
SET048-KR-NP-XL,2022-06-05,Set,2592.0,4,4,25,0,Dormant/Low-Performer
SET048-KR-NP-XS,2022-06-20,Set,11563.0,18,18,10,0,Dormant/Low-Performer
SET048-KR-NP-XXL,2022-05-23,Set,1944.0,3,3,38,0,Dormant/Low-Performer
SET048-KR-NP-XXXL,2022-04-24,Set,5826.0,9,9,67,0,Dormant/Low-Performer
SET049-KR-NP-S,2022-04-25,Set,573.0,1,1,66,0,Dormant/Low-Performer
SET051-KR-NP-XXXL,2022-05-12,Set,941.0,2,2,49,0,Dormant/Low-Performer
SET053-KR-NP-L,2022-05-07,Set,3063.0,5,5,54,0,Dormant/Low-Performer
SET053-KR-NP-M,2022-05-19,Set,1831.0,3,3,42,0,Dormant/Low-Performer
SET053-KR-NP-S,2022-06-16,Set,1778.0,3,3,14,0,Dormant/Low-Performer
SET053-KR-NP-XL,2022-06-20,Set,3590.0,6,6,10,0,Dormant/Low-Performer
SET053-KR-NP-XS,2022-06-16,Set,2373.0,4,4,14,0,Dormant/Low-Performer
SET053-KR-NP-XXL,2022-05-01,Set,1797.0,3,3,60,0,Dormant/Low-Performer
SET053-KR-NP-XXXL,2022-05-19,Set,4261.0,7,7,42,0,Dormant/Low-Performer
SET055-KR-NP-L,2022-06-25,Set,2456.0,4,4,5,0,Dormant/Low-Performer
SET055-KR-NP-M,2022-06-21,Set,7986.0,13,13,9,0,Dormant/Low-Performer
SET055-KR-NP-S,2022-06-13,Set,1794.0,3,3,17,0,Dormant/Low-Performer
SET055-KR-NP-XL,2022-06-14,Set,4267.0,7,7,16,0,Dormant/Low-Performer
SET055-KR-NP-XS,2022-06-09,Set,2506.0,4,4,21,0,Dormant/Low-Performer
SET055-KR-NP-XXL,2022-06-28,Set,8571.0,14,14,2,0,Dormant/Low-Performer
SET055-KR-NP-XXXL,2022-06-15,Set,3017.0,5,5,15,0,Dormant/Low-Performer
SET058-KR-NP-L,2022-06-19,Set,51569.0,61,61,11,0,Dormant/Low-Performer
SET058-KR-NP-M,2022-06-21,Set,31990.0,38,38,9,0,Dormant/Low-Performer
SET058-KR-NP-S,2022-06-24,Set,18438.0,22,22,6,0,Dormant/Low-Performer
SET058-KR-NP-XL,2022-06-29,Set,59941.0,71,71,1,0,Dormant/Low-Performer
SET058-KR-NP-XS,2022-06-20,Set,2541.0,3,3,10,0,Dormant/Low-Performer
SET058-KR-NP-XXL,2022-06-26,Set,17689.0,21,21,4,0,Dormant/Low-Performer
SET058-KR-NP-XXXL,2022-06-23,Set,5082.0,6,6,7,0,Dormant/Low-Performer
SET060-KR-NP-XL,2022-06-22,Set,891.0,1,1,8,0,Dormant/Low-Performer
SET062-KR-SP-L,2022-06-19,Set,2018.0,3,3,11,0,Dormant/Low-Performer
SET062-KR-SP-M,2022-06-27,Set,4073.0,6,6,3,0,Dormant/Low-Performer
SET062-KR-SP-S,2022-05-03,Set,2052.0,3,3,58,0,Dormant/Low-Performer
SET062-KR-SP-XL,2022-05-09,Set,2737.0,4,4,52,0,Dormant/Low-Performer
SET062-KR-SP-XS,2022-06-19,Set,2662.0,4,4,11,0,Dormant/Low-Performer
SET062-KR-SP-XXL,2022-06-28,Set,3320.0,5,5,2,0,Dormant/Low-Performer
SET062-KR-SP-XXXL,2022-06-19,Set,4749.0,7,7,11,0,Dormant/Low-Performer
SET066-KR-PP-M,2022-06-02,Set,440.0,1,1,28,0,Dormant/Low-Performer
SET069-KR-NP-XS,2022-04-20,Set,612.0,1,1,71,0,Dormant/Low-Performer
SET070-KR-NP-XS,2022-06-12,Set,2652.0,3,3,18,0,Dormant/Low-Performer
SET072-KR-SHA-S,2022-04-19,Set,370.0,1,1,72,0,Dormant/Low-Performer
SET073-KR-SHA-L,2022-06-11,Set,11536.0,14,14,19,0,Dormant/Low-Performer
SET073-KR-SHA-M,2022-05-19,Set,20402.0,25,25,42,0,Dormant/Low-Performer
SET073-KR-SHA-S,2022-06-27,Set,13975.0,17,17,3,0,Dormant/Low-Performer
SET073-KR-SHA-XL,2022-05-01,Set,9855.0,12,12,60,0,Dormant/Low-Performer
SET073-KR-SHA-XS,2022-05-06,Set,11404.0,14,14,55,0,Dormant/Low-Performer
SET073-KR-SHA-XXL,2022-05-08,Set,2472.0,3,3,53,0,Dormant/Low-Performer
SET073-KR-SHA-XXXL,2022-04-19,Set,3296.0,4,4,72,0,Dormant/Low-Performer
SET075-KR-DH-L,2022-06-11,Set,5226.0,8,8,19,0,Dormant/Low-Performer
SET075-KR-DH-S,2022-04-26,Set,2592.0,4,4,65,0,Dormant/Low-Performer
SET075-KR-DH-XS,2022-06-11,Set,2592.0,4,3,19,0,Dormant/Low-Performer
SET075-KR-DH-XXL,2022-06-15,Set,1938.0,3,3,15,0,Dormant/Low-Performer
SET075-KR-DH-XXXL,2022-05-10,Set,1986.0,3,3,51,0,Dormant/Low-Performer
SET078-KR-NP-S,2022-06-04,Set,1377.0,3,3,26,0,Dormant/Low-Performer
SET078-KR-NP-XS,2022-05-22,Set,1377.0,3,3,39,0,Dormant/Low-Performer
SET083-KR-PP-XL,2022-05-25,Set,1943.0,3,3,36,0,Dormant/Low-Performer
SET083-KR-PP-XXL,2022-06-27,Set,1324.0,2,2,3,0,Dormant/Low-Performer
SET083-KR-PP-XXXL,2022-04-22,Set,1238.0,2,1,69,0,Dormant/Low-Performer
SET085-KR-PT-S,2022-04-10,Set,399.0,1,1,81,0,Dormant/Low-Performer
SET085-KR-PT-XS,2022-05-08,Set,1983.0,5,5,53,0,Dormant/Low-Performer
SET087-KR-PP-L,2022-05-23,Set,3568.0,4,4,38,0,Dormant/Low-Performer
SET087-KR-PP-M,2022-06-27,Set,6299.0,7,7,3,0,Dormant/Low-Performer
SET087-KR-PP-S,2022-06-24,Set,3612.0,4,4,6,0,Dormant/Low-Performer
SET087-KR-PP-XL,2022-06-19,Set,8942.0,10,10,11,0,Dormant/Low-Performer
SET087-KR-PP-XS,2022-05-08,Set,855.0,1,1,53,0,Dormant/Low-Performer
SET087-KR-PP-XXL,2022-06-25,Set,3498.0,4,4,5,0,Dormant/Low-Performer
SET087-KR-PP-XXXL,2022-06-18,Set,5462.0,6,6,12,0,Dormant/Low-Performer
SET091-KR-NP-S,2022-04-05,Set,994.0,2,2,86,0,Dormant/Low-Performer
SET091-KR-NP-XXL,2022-05-04,Set,499.0,1,1,57,0,Dormant/Low-Performer
SET091-KR-NP-XXXL,2022-06-16,Set,477.0,1,1,14,0,Dormant/Low-Performer
SET094-KR-NP-L,2022-06-12,Set,3268.0,4,4,18,0,Dormant/Low-Performer
SET094-KR-NP-M,2022-06-19,Set,1634.0,2,2,11,0,Dormant/Low-Performer
SET094-KR-NP-S,2022-04-24,Set,2274.0,3,3,67,0,Dormant/Low-Performer
SET094-KR-NP-XL,2022-05-02,Set,2274.0,3,3,59,0,Dormant/Low-Performer
SET094-KR-NP-XS,2022-05-02,Set,758.0,1,1,59,0,Dormant/Low-Performer
SET094-KR-NP-XXL,2022-06-15,Set,2510.0,3,3,15,0,Dormant/Low-Performer
SET094-KR-NP-XXXL,2022-06-25,Set,5896.0,7,7,5,0,Dormant/Low-Performer
SET097-KR-PP-L,2022-05-01,Set,2956.0,3,3,60,0,Dormant/Low-Performer
SET097-KR-PP-S,2022-05-06,Set,1082.0,1,1,55,0,Dormant/Low-Performer
SET097-KR-PP-XL,2022-04-05,Set,958.0,1,1,86,0,Dormant/Low-Performer
SET097-KR-PP-XS,2022-04-03,Set,958.0,1,1,88,0,Dormant/Low-Performer
SET097-KR-PP-XXL,2022-05-23,Set,2040.0,2,2,38,0,Dormant/Low-Performer
SET097-KR-PP-XXXL,2022-06-03,Set,1082.0,1,1,27,0,Dormant/Low-Performer
SET098-KR-PP-L,2022-06-25,Set,23265.0,33,33,5,0,Dormant/Low-Performer
SET098-KR-PP-M,2022-06-06,Set,42048.0,60,58,24,0,Dormant/Low-Performer
SET098-KR-PP-S,2022-06-24,Set,53730.0,76,76,6,0,Dormant/Low-Performer
SET098-KR-PP-XL,2022-06-21,Set,8493.0,12,12,9,0,Dormant/Low-Performer
SET098-KR-PP-XXL,2022-06-28,Set,5733.0,8,8,2,0,Dormant/Low-Performer
SET098-KR-PP-XXXL,2022-06-21,Set,4254.0,6,6,9,0,Dormant/Low-Performer
SET100-KR-PP-L,2022-05-17,Set,878.0,1,1,44,0,Dormant/Low-Performer
SET100-KR-PP-M,2022-04-03,Set,799.0,1,1,88,0,Dormant/Low-Performer
SET100-KR-PP-S,2022-05-15,Set,878.0,1,1,46,0,Dormant/Low-Performer
SET100-KR-PP-XL,2022-05-18,Set,3388.0,4,4,43,0,Dormant/Low-Performer
SET100-KR-PP-XS,2022-04-25,Set,1632.0,2,2,66,0,Dormant/Low-Performer
SET100-KR-PP-XXL,2022-06-15,Set,1591.0,2,2,15,0,Dormant/Low-Performer
SET100-KR-PP-XXXL,2022-06-26,Set,2493.0,3,3,4,0,Dormant/Low-Performer
SET103-KR-SP-S,2022-04-27,Set,611.0,1,1,64,0,Dormant/Low-Performer
SET110-KR-PP-L,2022-05-24,Set,51575.0,66,66,37,0,Dormant/Low-Performer
SET110-KR-PP-M,2022-06-24,Set,111076.0,141,141,6,1,Active High-Performer
SET110-KR-PP-S,2022-06-16,Set,88215.0,112,112,14,1,Active High-Performer
SET110-KR-PP-XL,2022-06-10,Set,38522.0,49,49,20,0,Dormant/Low-Performer
SET110-KR-PP-XS,2022-06-24,Set,61532.0,78,78,6,1,Active High-Performer
SET110-KR-PP-XXL,2022-06-19,Set,20448.0,26,26,11,0,Dormant/Low-Performer
SET110-KR-PP-XXXL,2022-06-06,Set,8756.0,11,11,24,0,Dormant/Low-Performer
SET111-KR-SP-XL,2022-06-17,Set,625.0,1,1,13,0,Dormant/Low-Performer
SET111-KR-SP-XXL,2022-04-19,Set,643.0,1,1,72,0,Dormant/Low-Performer
SET112-KR-SP-XS,2022-04-04,Set,772.0,1,1,87,0,Dormant/Low-Performer
SET114-KR-PP-XS,2022-04-30,Set,1791.0,3,3,61,0,Dormant/Low-Performer
SET116-KR-NP-L,2022-06-09,Set,9402.0,16,16,21,0,Dormant/Low-Performer
SET116-KR-NP-M,2022-06-21,Set,3510.0,6,6,9,0,Dormant/Low-Performer
SET116-KR-NP-S,2022-06-22,Set,2346.0,4,4,8,0,Dormant/Low-Performer
SET116-KR-NP-XL,2022-06-15,Set,2364.0,4,4,15,0,Dormant/Low-Performer
SET116-KR-NP-XS,2022-06-19,Set,6483.0,11,11,11,0,Dormant/Low-Performer
SET116-KR-NP-XXL,2022-06-21,Set,4119.0,7,7,9,0,Dormant/Low-Performer
SET116-KR-NP-XXXL,2022-06-20,Set,6424.0,11,11,10,0,Dormant/Low-Performer
SET121-KR-NP-L,2022-05-27,Set,478.0,1,1,34,0,Dormant/Low-Performer
SET121-KR-NP-XS,2022-05-06,Set,959.0,2,2,55,0,Dormant/Low-Performer
SET121-KR-NP-XXXL,2022-04-11,Set,990.0,2,2,80,0,Dormant/Low-Performer
SET128-KR-DH-L,2022-06-24,Set,17065.0,17,17,6,0,Dormant/Low-Performer
SET128-KR-DH-M,2022-06-14,Set,9329.0,9,9,16,0,Dormant/Low-Performer
SET128-KR-DH-S,2022-06-21,Set,5950.0,6,6,9,0,Dormant/Low-Performer
SET128-KR-DH-XL,2022-06-12,Set,8280.0,8,8,18,0,Dormant/Low-Performer
SET128-KR-DH-XS,2022-06-11,Set,5107.0,5,5,19,0,Dormant/Low-Performer
SET128-KR-DH-XXL,2022-06-23,Set,9678.0,10,10,7,0,Dormant/Low-Performer
SET128-KR-DH-XXXL,2022-06-23,Set,5043.0,5,5,7,0,Dormant/Low-Performer
SET129-KR-NP-XL,2022-06-19,Set,880.0,2,2,11,0,Dormant/Low-Performer
SET130-KR-NP-L,2022-06-16,Set,3477.0,6,6,14,0,Dormant/Low-Performer
SET130-KR-NP-M,2022-06-22,Set,5282.0,9,9,8,0,Dormant/Low-Performer
SET130-KR-NP-S,2022-06-15,Set,6393.0,11,11,15,0,Dormant/Low-Performer
SET130-KR-NP-XL,2022-06-20,Set,2851.0,5,5,10,0,Dormant/Low-Performer
SET130-KR-NP-XS,2022-06-09,Set,4523.0,8,8,21,0,Dormant/Low-Performer
SET130-KR-NP-XXL,2022-06-21,Set,7747.0,13,13,9,0,Dormant/Low-Performer
SET130-KR-NP-XXXL,2022-06-15,Set,8085.0,14,14,15,0,Dormant/Low-Performer
SET131-KR-NP-A-L,2022-04-20,Set,2466.0,4,4,71,0,Dormant/Low-Performer
SET131-KR-NP-A-M,2022-06-11,Set,3330.0,5,5,19,0,Dormant/Low-Performer
SET131-KR-NP-A-S,2022-06-10,Set,3132.0,5,5,20,0,Dormant/Low-Performer
SET131-KR-NP-A-XL,2022-04-25,Set,3132.0,5,5,66,0,Dormant/Low-Performer
SET131-KR-NP-A-XS,2022-05-06,Set,1332.0,2,2,55,0,Dormant/Low-Performer
SET131-KR-NP-A-XXL,2022-06-22,Set,7128.0,11,11,8,0,Dormant/Low-Performer
SET131-KR-NP-A-XXXL,2022-05-21,Set,4662.0,7,7,40,0,Dormant/Low-Performer
SET131-KR-NP-L,2022-06-26,Set,3897.0,6,6,4,0,Dormant/Low-Performer
SET131-KR-NP-M,2022-06-27,Set,9792.0,15,15,3,0,Dormant/Low-Performer
SET131-KR-NP-S,2022-05-03,Set,1332.0,2,2,58,0,Dormant/Low-Performer
SET131-KR-NP-XL,2022-06-14,Set,3897.0,6,6,16,0,Dormant/Low-Performer
SET131-KR-NP-XS,2022-04-13,Set,1800.0,3,3,78,0,Dormant/Low-Performer
SET131-KR-NP-XXL,2022-06-27,Set,3996.0,6,6,3,0,Dormant/Low-Performer
SET131-KR-NP-XXXL,2022-06-15,Set,3996.0,6,6,15,0,Dormant/Low-Performer
SET132-KR-NP-L,2022-05-04,Set,1636.0,3,3,57,0,Dormant/Low-Performer
SET132-KR-NP-M,2022-04-21,Set,1094.0,2,2,70,0,Dormant/Low-Performer
SET132-KR-NP-S,2022-06-26,Set,3029.0,5,5,4,0,Dormant/Low-Performer
SET132-KR-NP-XL,2022-06-07,Set,2882.0,5,5,23,0,Dormant/Low-Performer
SET132-KR-NP-XS,2022-06-19,Set,2313.0,4,4,11,0,Dormant/Low-Performer
SET132-KR-NP-XXL,2022-06-24,Set,4778.0,8,8,6,0,Dormant/Low-Performer
SET132-KR-NP-XXXL,2022-06-27,Set,3063.0,5,5,3,0,Dormant/Low-Performer
SET135-KR-PP-XL,2022-04-27,Set,646.0,1,1,64,0,Dormant/Low-Performer
SET135-KR-PP-XS,2022-04-16,Set,646.0,1,1,75,0,Dormant/Low-Performer
SET135-KR-PP-XXXL,2022-05-18,Set,1292.0,2,2,43,0,Dormant/Low-Performer
SET136-KR-PP-L,2022-04-04,Set,712.0,1,1,87,0,Dormant/Low-Performer
